run_datetime[iso8601],desired_image_path[path],"desired_pose[x,y,z(m),rx,ry,rz(rad)]","initial_pose[x,y,z(m),rx,ry,rz(rad)]",convergence_status[Success|Failed],iterations_before_converging[count],"final_pose[x,y,z(m),rx,ry,rz(rad)]",final_error[l2_norm],"pose_diff_position[dx,dy,dz(m)]","pose_diff_rotation[drx,dry,drz(rad)]",position_euclidean_distance[m],geodesic_rotation_distance[rad]
2026-03-05T10:40:35,data/playroom/images/DSC05722.jpg,"[0.16968943178653717, 0.29901254177093506, 2.4504034519195557, 1.353190302848816, -0.46284180879592896, -0.27879610657691956]","[0.19874832034111023, 0.23550179600715637, 2.201998710632324, 1.5887577533721924, -0.5553918480873108, -0.3245296776294708]",Success,8,"[0.16951124370098114, 0.29983532428741455, 2.4499008655548096, 1.3530348539352417, -0.4626390039920807, -0.27846112847328186]",0.03498736023902893,"[0.00017818808555603027, -0.0008227825164794922, 0.0005025863647460938]","[0.00015544891357421875, -0.0002028048038482666, -0.0003349781036376953]",0.0009804667854074111,0.00036195912825863133
2026-03-05T10:40:35,data/playroom/images/DSC05731.jpg,"[3.4218966960906982, -0.9050403237342834, 4.088110446929932, -2.8841793537139893, -0.34622013568878174, -3.071820020675659]","[4.288326263427734, -1.0827608108520508, 3.3319637775421143, -2.2906627655029297, -0.2930600345134735, -3.1951377391815186]",Failed,2,"[0.5758512020111084, -10.488597869873047, 3.6682167053222656, -0.872122049331665, 0.8470784425735474, 0.566849946975708]",0.9218742847442627,"[2.84604549407959, 9.583557546138763, 0.419893741607666]","[-2.012057304382324, -1.193298578262329, -3.638669967651367]",10.006041222619725,2.9533263949387947
2026-03-05T10:40:36,data/playroom/images/DSC05639.jpg,"[-4.475277900695801, 1.050836205482483, -3.07582688331604, -1.33357834815979, 0.5442309975624084, -0.7638301253318787]","[-3.487942934036255, 1.3543034791946411, -3.0098378658294678, -1.5778231620788574, 0.39078161120414734, -0.6962604522705078]",Success,3,"[-4.4691481590271, 1.0591169595718384, -3.0742948055267334, -1.3335667848587036, 0.5443221926689148, -0.7639356851577759]",0.02978375367820263,"[-0.006129741668701172, -0.008280754089355469, -0.0015320777893066406]","[-1.1563301086425781e-05, -9.119510650634766e-05, 0.0001055598258972168]",0.010415943719408025,0.0001444202478774943
2026-03-05T10:40:37,data/playroom/images/DSC05659.jpg,"[-0.4278104901313782, -0.5833163857460022, -0.05834430828690529, 0.4072176516056061, 0.7294245362281799, 0.4452059268951416]","[-0.47791194915771484, -0.5466861128807068, -0.0443858727812767, 0.4499129056930542, 0.7228670120239258, 0.39056363701820374]",Success,2,"[-0.4267861247062683, -0.5841094255447388, -0.04950197413563728, 0.4076882004737854, 0.7300993204116821, 0.4457210898399353]",0.03005104325711727,"[-0.0010243654251098633, 0.0007930397987365723, -0.008842334151268005]","[-0.0004705488681793213, -0.0006747841835021973, -0.0005151629447937012]",0.00893672814229129,0.0007867133694973696
2026-03-05T10:40:37,data/playroom/images/DSC05759.jpg,"[0.310179203748703, -0.8616442680358887, -3.7049484252929688, -0.3203745484352112, -0.017888883128762245, -0.012233045883476734]","[0.3335324227809906, -0.6456713676452637, -3.797656297683716, -0.33963215351104736, -0.021275825798511505, -0.013516664505004883]",Success,1,"[0.3336893320083618, -0.8434180617332458, -3.702789068222046, -0.31861546635627747, -0.020166534930467606, -0.010932866483926773]",0.030909935012459755,"[-0.023510128259658813, -0.018226206302642822, -0.0021593570709228516]","[-0.0017590820789337158, 0.0022776518017053604, -0.001300179399549961]",0.029825887244671355,0.003171681512869848
2026-03-05T10:40:38,data/playroom/images/DSC05614.jpg,"[1.7666112184524536, -0.15202711522579193, 2.022629499435425, 1.8589016199111938, -0.060751669108867645, 3.129782199859619]","[2.037208318710327, -0.17632657289505005, 1.6502516269683838, 1.7360278367996216, -0.06714088469743729, 3.674809455871582]",Success,4,"[1.7581218481063843, -0.14722484350204468, 2.02689266204834, 1.8595821857452393, -0.06075984612107277, 3.1281111240386963]",0.03247678279876709,"[0.008489370346069336, -0.004802271723747253, -0.004263162612915039]","[-0.0006805658340454102, 8.177012205123901e-06, 0.0016710758209228516]",0.010644518685482232,0.0017656794006205387
2026-03-05T10:40:39,data/playroom/images/DSC05662.jpg,"[-0.5192156434059143, -0.668944239616394, 0.020525692030787468, 1.8433040380477905, -1.1544631719589233, -2.1005334854125977]","[-0.3724573254585266, -0.8154345750808716, 0.015140902251005173, 1.7797490358352661, -0.834746241569519, -2.5518646240234375]",Success,10,"[-0.5214521884918213, -0.6739287376403809, 0.029091203585267067, 1.846497893333435, -1.1546381711959839, -2.104473829269409]",0.03420615196228027,"[0.0022365450859069824, 0.004984498023986816, -0.008565511554479599]","[-0.0031938552856445312, 0.00017499923706054688, 0.0039403438568115234]",0.010159495197220514,0.0016543971416095931
2026-03-05T10:40:40,data/playroom/images/DSC05715.jpg,"[-0.243507981300354, 0.7014294862747192, 2.836352586746216, 1.154148817062378, 0.3907057046890259, -1.610865831375122]","[-0.3023305833339691, 0.8947689533233643, 2.005312442779541, 0.8403907418251038, 0.34041786193847656, -1.8932037353515625]",Success,4,"[-0.24814973771572113, 0.6971765160560608, 2.832902193069458, 1.1529651880264282, 0.3899945020675659, -1.6114760637283325]",0.034747302532196045,"[0.0046417564153671265, 0.004252970218658447, 0.0034503936767578125]","[0.001183629035949707, 0.0007112026214599609, 0.0006102323532104492]",0.007179058073661743,0.0013151011017970326
2026-03-05T10:40:41,data/playroom/images/DSC05580.jpg,"[-1.3242316246032715, 1.2945666313171387, -1.8109405040740967, -0.2377726286649704, 0.03570960834622383, -0.008743011392652988]","[-1.5802701711654663, 1.5086549520492554, -1.3828403949737549, -0.20947039127349854, 0.032921358942985535, -0.00977687630802393]",Success,6,"[-1.328717827796936, 1.3000397682189941, -1.8115973472595215, -0.237192302942276, 0.03630363568663597, -0.008851292543113232]",0.03498685732483864,"[0.004486203193664551, -0.005473136901855469, 0.0006568431854248047]","[-0.000580325722694397, -0.0005940273404121399, 0.00010828115046024323]",0.007107227983647148,0.0008401758377423275
2026-03-05T10:40:42,data/playroom/images/DSC05592.jpg,"[-3.18998122215271, -0.8579335808753967, -1.3185276985168457, 1.7566771507263184, 1.1699278354644775, 1.5848751068115234]","[-2.5659713745117188, -0.6128807067871094, -1.28566312789917, 1.2977875471115112, 1.0089313983917236, 1.1741080284118652]",Success,3,"[-3.1849653720855713, -0.7961241006851196, -1.3212937116622925, 1.757418155670166, 1.1716917753219604, 1.5785359144210815]",0.034079790115356445,"[-0.005015850067138672, -0.0618094801902771, 0.0027660131454467773]","[-0.0007410049438476562, -0.0017639398574829102, 0.0063391923904418945]",0.06207432176036285,0.007245626667925496
2026-03-05T10:40:44,data/playroom/images/DSC05663.jpg,"[-0.5619612336158752, -0.27860021591186523, -0.15613910555839539, 1.9426699876785278, -0.6797913312911987, -2.8043227195739746]","[-0.6275893449783325, -0.3552250862121582, -0.13830488920211792, 1.378538966178894, -0.6085116267204285, -3.609463691711426]",Failed,20,"[-3.8129348754882812, -4.937639236450195, 2.4803757667541504, -2.493285894393921, -0.028359904885292053, 0.785476565361023]",1.4428437948226929,"[3.250973641872406, 4.65903902053833, -2.6365148723125458]","[4.435955882072449, -0.6514314264059067, -3.5897992849349976]",6.263121018068638,2.3258811015212415
2026-03-05T10:40:45,data/playroom/images/DSC05801.jpg,"[2.2545464038848877, -0.755365252494812, -0.8659251928329468, 2.480745792388916, 0.4583202302455902, -1.6376402378082275]","[2.0197267532348633, -0.8015262484550476, -0.7813692688941956, 2.6634433269500732, 0.38627859950065613, -1.1641013622283936]",Success,3,"[2.2576115131378174, -0.7446581125259399, -0.8595308065414429, 2.4808881282806396, 0.4561888575553894, -1.6372090578079224]",0.03438474237918854,"[-0.0030651092529296875, -0.01070713996887207, -0.006394386291503906]","[-0.0001423358917236328, 0.0021313726902008057, -0.0004311800003051758]",0.0128423485815635,0.002166733718510335
2026-03-05T10:40:46,data/playroom/images/DSC05598.jpg,"[-3.096177339553833, -0.4741901755332947, 2.1908645629882812, 1.4105250835418701, 1.107547640800476, 1.7602720260620117]","[-3.4696648120880127, -0.39454057812690735, 2.1608314514160156, 1.1962487697601318, 0.8425271511077881, 2.224489688873291]",Failed,5,"[5.062496185302734, -1.7511835098266602, 9.271602630615234, -2.8491432666778564, -1.2621707916259766, 1.3925071954727173]",0.2654403746128082,"[-8.158673524856567, 1.2769933342933655, -7.080738067626953]","[4.259668350219727, 2.3697184324264526, 0.36776483058929443]",10.878029106569198,2.722016468055669
2026-03-05T10:40:47,data/playroom/images/DSC05757.jpg,"[3.1148624420166016, -0.7350034117698669, -4.3299641609191895, -0.3571987450122833, -0.05338659882545471, -0.043030112981796265]","[2.556224822998047, -0.8339933156967163, -5.561947345733643, -0.3714962303638458, -0.047605544328689575, -0.040527015924453735]",Success,6,"[3.1114299297332764, -0.7324581742286682, -4.327911853790283, -0.3571029007434845, -0.05307340249419212, -0.04328589886426926]",0.029759155586361885,"[0.0034325122833251953, -0.0025452375411987305, -0.00205230712890625]","[-9.584426879882812e-05, -0.0003131963312625885, 0.00025578588247299194]",0.004740499896389106,0.00041242670067156994
2026-03-05T10:40:48,data/playroom/images/DSC05795.jpg,"[-2.7832553386688232, -0.07342908531427383, -2.3437657356262207, 0.2969650626182556, 0.35552552342414856, -1.6069988012313843]","[-2.079118490219116, -0.07198310643434525, -2.623114824295044, 0.2802024781703949, 0.45335185527801514, -1.3051639795303345]",Success,3,"[-2.792311191558838, -0.09716502577066422, -2.3545918464660645, 0.2956012785434723, 0.35203343629837036, -1.6077723503112793]",0.03372511640191078,"[0.009055852890014648, 0.02373594045639038, 0.01082611083984375]","[0.0013637840747833252, 0.0034920871257781982, 0.0007735490798950195]",0.0276153583505896,0.003731217797106209
2026-03-05T10:40:48,data/playroom/images/DSC05801.jpg,"[2.2545464038848877, -0.755365252494812, -0.8659251928329468, 2.480745792388916, 0.4583202302455902, -1.6376402378082275]","[2.7540459632873535, -0.7448936104774475, -1.0958994626998901, 2.9206109046936035, 0.5211144089698792, -1.7142773866653442]",Success,4,"[2.248295545578003, -0.7546737790107727, -0.863015353679657, 2.4821436405181885, 0.45819559693336487, -1.6376807689666748]",0.032620619982481,"[0.006250858306884766, -0.0006914734840393066, -0.002909839153289795]","[-0.001397848129272461, 0.0001246333122253418, 4.0531158447265625e-05]",0.006929540320244771,0.0014217185643732686
2026-03-05T10:40:49,data/playroom/images/DSC05670.jpg,"[1.8750309944152832, -0.9529873132705688, 2.1323764324188232, 1.7871317863464355, 0.6377500295639038, 2.7150185108184814]","[2.4241902828216553, -1.0425822734832764, 2.3228869438171387, 1.6045087575912476, 0.47033533453941345, 2.4332783222198486]",Success,3,"[1.8892199993133545, -0.9524000883102417, 2.119272470474243, 1.7843680381774902, 0.6379297375679016, 2.7157623767852783]",0.03435307741165161,"[-0.014189004898071289, -0.0005872249603271484, 0.013103961944580078]","[0.0027637481689453125, -0.00017970800399780273, -0.000743865966796875]",0.019323211736057885,0.0032668492107222674
2026-03-05T10:40:50,data/playroom/images/DSC05578.jpg,"[-1.3526617288589478, -0.18436363339424133, -2.542336940765381, 0.48607200384140015, 0.04535582661628723, 0.020539583638310432]","[-1.5432407855987549, -0.13119080662727356, -1.8443681001663208, 0.549223780632019, 0.05161343514919281, 0.01670300029218197]",Success,2,"[-1.3669688701629639, -0.15427367389202118, -2.524519443511963, 0.4908728003501892, 0.04684043675661087, 0.021793249994516373]",0.029304642230272293,"[0.014307141304016113, -0.030089959502220154, -0.01781749725341797]","[-0.0048007965087890625, -0.001484610140323639, -0.0012536663562059402]",0.037783106853644124,0.005125299062668486
2026-03-05T10:40:51,data/playroom/images/DSC05704.jpg,"[0.23705461621284485, 2.6580810546875, -0.7339901328086853, 2.1790997982025146, -0.26144081354141235, -3.0218453407287598]","[0.28427067399024963, 1.8809893131256104, -0.5623335838317871, 1.6503459215164185, -0.3072604835033417, -2.3310563564300537]",Failed,20,"[-6.171676158905029, 0.558138370513916, -7.613104343414307, 0.5456300973892212, -0.07311452925205231, 1.8262001276016235]",0.8323593735694885,"[6.408730775117874, 2.099942684173584, 6.879114210605621]","[1.6334697008132935, -0.18832628428936005, -4.848045468330383]",9.63347298471913,2.2444087134603765
2026-03-05T10:40:53,data/playroom/images/DSC05654.jpg,"[-1.0761796236038208, -1.2536203861236572, -0.7624285817146301, 3.1121013164520264, -0.05512675642967224, -3.114196538925171]","[-1.08076810836792, -1.376848578453064, -0.872774600982666, 2.414801597595215, -0.06385263055562973, -3.3826217651367188]",Failed,7,"[-5.646903991699219, 5.2247467041015625, -5.331108093261719, 2.4955554008483887, -0.17643992602825165, 0.646297812461853]",1.0291801691055298,"[4.570724368095398, -6.47836709022522, 4.568679511547089]","[0.6165459156036377, 0.1213131695985794, -3.760494351387024]",9.150606203090831,2.6232927339984964
2026-03-05T10:40:53,data/playroom/images/DSC05674.jpg,"[0.6511658430099487, 0.6133297681808472, -0.04340268671512604, 1.026340365409851, 1.1464617252349854, 1.642136573791504]","[0.7791163921356201, 0.44179674983024597, -0.044801581650972366, 0.9045385122299194, 1.1785110235214233, 1.9805870056152344]",Success,3,"[0.6660646796226501, 0.604992687702179, -0.05208853259682655, 1.0213062763214111, 1.146019697189331, 1.6410998106002808]",0.03415362536907196,"[-0.014898836612701416, 0.008337080478668213, 0.008685845881700516]","[0.005034089088439941, 0.0004420280456542969, 0.0010367631912231445]",0.019155316807623324,0.004135298832125757
2026-03-05T10:40:54,data/playroom/images/DSC05749.jpg,"[0.04077766835689545, 1.327586054801941, 0.30256906151771545, 2.0988352298736572, 1.0816899538040161, 1.4634989500045776]","[0.050714243203401566, 0.992709755897522, 0.3450535535812378, 1.6870180368423462, 1.0469721555709839, 1.5090103149414062]",Success,3,"[0.0280148945748806, 1.3012104034423828, 0.2962513864040375, 2.0955393314361572, 1.0805562734603882, 1.465053677558899]",0.033200301229953766,"[0.012762773782014847, 0.026375651359558105, 0.0063176751136779785]","[0.0032958984375, 0.0011336803436279297, -0.001554727554321289]",0.0299745958787409,0.004858957941235507
2026-03-05T10:40:55,data/playroom/images/DSC05715.jpg,"[-0.243507981300354, 0.7014294862747192, 2.836352586746216, 1.154148817062378, 0.3907057046890259, -1.610865831375122]","[-0.24313312768936157, 0.877971887588501, 3.5024406909942627, 1.4870351552963257, 0.4905747175216675, -1.773666262626648]",Success,4,"[-0.2436286062002182, 0.706332266330719, 2.836580514907837, 1.154309630393982, 0.39096856117248535, -1.6092970371246338]",0.03434918820858002,"[0.00012062489986419678, -0.004902780055999756, -0.00022792816162109375]","[-0.0001608133316040039, -0.00026285648345947266, -0.0015687942504882812]",0.004909557402743773,0.0015374814034861955
2026-03-05T10:40:56,data/playroom/images/DSC05743.jpg,"[0.5592919588088989, 1.857884168624878, 0.724960446357727, -1.4934940338134766, 0.4230164885520935, -1.3456965684890747]","[0.5482046604156494, 1.633113980293274, 0.7365912795066833, -1.5811200141906738, 0.3456639051437378, -0.9483262300491333]",Success,3,"[0.5565998554229736, 1.864043116569519, 0.7307748794555664, -1.495304822921753, 0.42207327485084534, -1.3482240438461304]",0.03461925685405731,"[0.002692103385925293, -0.006158947944641113, -0.0058144330978393555]","[0.0018107891082763672, 0.0009432137012481689, 0.002527475357055664]",0.008887502049201405,0.002608268787218567
2026-03-05T10:40:57,data/playroom/images/DSC05693.jpg,"[-2.1164369583129883, 2.3675010204315186, -1.4675196409225464, -1.0038775205612183, 0.6037507057189941, -1.8216723203659058]","[-2.610226631164551, 2.408069610595703, -1.3460896015167236, -0.7681939601898193, 0.6381405591964722, -1.7557544708251953]",Success,3,"[-2.1078341007232666, 2.360055923461914, -1.4757349491119385, -1.002280354499817, 0.6033757328987122, -1.8203229904174805]",0.03072894737124443,"[-0.00860285758972168, 0.007445096969604492, 0.00821530818939209]","[-0.0015971660614013672, 0.0003749728202819824, -0.001349329948425293]",0.014033171995045833,0.0014373059225540716
2026-03-05T10:40:58,data/playroom/images/DSC05657.jpg,"[-0.9248780608177185, -0.5179148316383362, -0.7200007438659668, 2.620180130004883, -0.01706792786717415, 3.099238634109497]","[-0.8417240381240845, -0.6052625775337219, -0.6190695762634277, 3.2654542922973633, -0.020809216424822807, 2.2381582260131836]",Failed,20,"[-1.1611526012420654, -1.860880970954895, -2.9013936519622803, -2.8022711277008057, 0.31926658749580383, 0.19653938710689545]",0.7308586239814758,"[0.23627454042434692, 1.3429661393165588, 2.1813929080963135]","[5.4224512577056885, -0.336334515362978, 2.9026992470026016]",2.572519918153492,3.05272987806529
2026-03-05T10:41:00,data/playroom/images/DSC05732.jpg,"[2.960022449493408, 0.16146813333034515, 4.026610374450684, 2.367572784423828, -0.8195640444755554, -2.741042375564575]","[3.638655424118042, 0.12681739032268524, 4.2649664878845215, 1.9036390781402588, -0.8922740817070007, -3.5306711196899414]",Failed,9,"[7.904011249542236, -0.3657114505767822, 4.450779438018799, -1.181963562965393, -0.28028059005737305, 0.9847920536994934]",0.9221906661987305,"[-4.943988800048828, 0.5271795839071274, -0.42416906356811523]","[3.549536347389221, -0.5392834544181824, -3.7258344292640686]",4.9900764486313225,1.9856365373145317
2026-03-05T10:41:00,data/playroom/images/DSC05790.jpg,"[-0.9533851146697998, -2.1521153450012207, -0.5709627270698547, 2.1016085147857666, -0.048434626311063766, 3.0836899280548096]","[-0.7827147245407104, -2.3070931434631348, -0.46830883622169495, 2.368338108062744, -0.036290720105171204, 2.6804287433624268]",Success,3,"[-0.9464172124862671, -2.150357246398926, -0.5682179927825928, 2.101984977722168, -0.04861411452293396, 3.0844860076904297]",0.030496088787913322,"[-0.006967902183532715, -0.0017580986022949219, -0.002744734287261963]","[-0.0003764629364013672, 0.00017948821187019348, -0.0007960796356201172]",0.007692602800245361,0.0009147440614071665
2026-03-05T10:41:01,data/playroom/images/DSC05765.jpg,"[-4.0425310134887695, -2.115267753601074, -0.916709303855896, 0.7532484531402588, 1.185231328010559, 1.5569002628326416]","[-4.310690402984619, -2.253293752670288, -1.1087454557418823, 0.5421605110168457, 0.9757604002952576, 1.301194667816162]",Success,3,"[-4.04605770111084, -2.1041667461395264, -0.9080855846405029, 0.7555738091468811, 1.185532808303833, 1.557919979095459]",0.02525518648326397,"[0.0035266876220703125, -0.011101007461547852, -0.008623719215393066]","[-0.0023253560066223145, -0.0003014802932739258, -0.0010197162628173828]",0.014492702486111576,0.0014640611913754621
2026-03-05T10:41:02,data/playroom/images/DSC05640.jpg,"[-3.465308427810669, 1.1047862768173218, -3.3232994079589844, 0.6919406652450562, -0.1722429394721985, -1.9398359060287476]","[-3.157257556915283, 1.0590201616287231, -3.351447582244873, 0.7039487957954407, -0.20882613956928253, -1.585570216178894]",Success,4,"[-3.4605016708374023, 1.1057127714157104, -3.3184773921966553, 0.6931984424591064, -0.17204251885414124, -1.9397681951522827]",0.034933239221572876,"[-0.0048067569732666016, -0.0009264945983886719, -0.0048220157623291016]","[-0.001257777214050293, -0.00020042061805725098, -6.771087646484375e-05]",0.006871327444754819,0.0012868306968407796
2026-03-05T10:41:03,data/playroom/images/DSC05803.jpg,"[-1.0372475385665894, -0.8262447714805603, 0.13230478763580322, 2.207407236099243, 0.4819032549858093, -1.7421787977218628]","[-0.9023135900497437, -0.8036612272262573, 0.13745714724063873, 2.345898389816284, 0.4253776967525482, -1.7878196239471436]",Success,3,"[-1.0390188694000244, -0.8266396522521973, 0.13395334780216217, 2.207871913909912, 0.4819900691509247, -1.7420871257781982]",0.033246975392103195,"[0.0017713308334350586, 0.0003948807716369629, -0.0016485601663589478]","[-0.0004646778106689453, -8.681416511535645e-05, -9.167194366455078e-05]",0.0024517941119498155,0.00043860827361888607
2026-03-05T10:41:05,data/playroom/images/DSC05738.jpg,"[0.18986061215400696, 1.7738834619522095, 0.8201885223388672, 1.260132074356079, 0.36373963952064514, -1.8310737609863281]","[0.22235749661922455, 1.8515874147415161, 0.7618370652198792, 1.416052222251892, 0.32358917593955994, -1.3746581077575684]",Failed,20,"[0.1921502947807312, 1.774143934249878, 0.8185304999351501, 1.2599496841430664, 0.36360788345336914, -1.8311883211135864]",0.03703153505921364,"[-0.002289682626724243, -0.00026047229766845703, 0.001658022403717041]","[0.0001823902130126953, 0.00013175606727600098, 0.00011456012725830078]",0.002838931249643631,0.00022109952264724088
2026-03-05T10:41:06,data/playroom/images/DSC05771.jpg,"[3.806147813796997, -3.758272647857666, 2.5848069190979004, 1.819109320640564, -0.5727706551551819, -2.8712563514709473]","[3.814434289932251, -3.377138376235962, 1.8512156009674072, 1.6971123218536377, -0.4895487129688263, -3.5468084812164307]",Success,4,"[3.7934913635253906, -3.760629653930664, 2.581024646759033, 1.8185042142868042, -0.5723515748977661, -2.872063398361206]",0.02887680195271969,"[0.012656450271606445, 0.002357006072998047, 0.0037822723388671875]","[0.0006051063537597656, -0.0004190802574157715, 0.0008070468902587891]",0.013418151703985031,0.0013123523193944062
2026-03-05T10:41:07,data/playroom/images/DSC05628.jpg,"[2.355485439300537, 0.029674777761101723, 1.075508952140808, 0.37524446845054626, -1.158159613609314, -1.4368520975112915]","[2.5903360843658447, 0.02418096736073494, 0.8107708692550659, 0.4463444650173187, -1.249991536140442, -1.1544290781021118]",Success,6,"[2.3571617603302, 0.034011293202638626, 1.0760828256607056, 0.3760020136833191, -1.1578036546707153, -1.4370840787887573]",0.034818388521671295,"[-0.001676321029663086, -0.004336515441536903, -0.0005738735198974609]","[-0.0007575452327728271, -0.0003559589385986328, 0.0002319812774658203]",0.0046845223007280275,0.0006576090072285153
2026-03-05T10:41:08,data/playroom/images/DSC05801.jpg,"[2.2545464038848877, -0.755365252494812, -0.8659251928329468, 2.480745792388916, 0.4583202302455902, -1.6376402378082275]","[2.822209596633911, -0.8742815256118774, -0.718167245388031, 2.8618698120117188, 0.4353502094745636, -1.3752968311309814]",Success,3,"[2.2456958293914795, -0.7585872411727905, -0.8585124611854553, 2.4831974506378174, 0.4584016501903534, -1.6373927593231201]",0.03368792310357094,"[0.008850574493408203, 0.0032219886779785156, -0.007412731647491455]","[-0.002451658248901367, -8.14199447631836e-05, -0.0002474784851074219]",0.01198592801505628,0.002354053998682747
2026-03-05T10:41:08,data/playroom/images/DSC05698.jpg,"[1.5589505434036255, 2.0869593620300293, -0.5351084470748901, 1.4997903108596802, 0.32914817333221436, -1.4962663650512695]","[1.5497541427612305, 1.693926453590393, -0.39502546191215515, 1.2761775255203247, 0.26637256145477295, -1.561996579170227]",Success,4,"[1.55861496925354, 2.0908169746398926, -0.5504392385482788, 1.4977411031723022, 0.3304611146450043, -1.4963874816894531]",0.03449534624814987,"[0.0003355741500854492, -0.0038576126098632812, 0.015330791473388672]","[0.0020492076873779297, -0.001312941312789917, 0.00012111663818359375]",0.01581224058312131,0.0024035342478644726
2026-03-05T10:41:09,data/playroom/images/DSC05763.jpg,"[-5.5248026847839355, -0.69140625, -4.098941326141357, -0.12206051498651505, 0.8841285109519958, 0.5506144762039185]","[-6.654487609863281, -0.884200394153595, -4.281976699829102, -0.15810930728912354, 1.1069802045822144, 0.5512009263038635]",Success,5,"[-5.54092264175415, -0.6912358999252319, -4.067728519439697, -0.12203261256217957, 0.887610673904419, 0.5498080253601074]",0.027206895872950554,"[0.016119956970214844, -0.0001703500747680664, -0.031212806701660156]","[-2.7902424335479736e-05, -0.0034821629524230957, 0.0008064508438110352]",0.035130063109319244,0.003579309100000484
2026-03-05T10:41:10,data/playroom/images/DSC05614.jpg,"[1.7666112184524536, -0.15202711522579193, 2.022629499435425, 1.8589016199111938, -0.060751669108867645, 3.129782199859619]","[1.6490199565887451, -0.16456153988838196, 1.7364684343338013, 2.219512462615967, -0.05474203824996948, 2.8109591007232666]",Success,3,"[1.7671222686767578, -0.15055453777313232, 2.014261245727539, 1.8575845956802368, -0.060513414442539215, 3.129689931869507]",0.03255921229720116,"[-0.0005110502243041992, -0.001472577452659607, 0.008368253707885742]","[0.0013170242309570312, -0.00023825466632843018, 9.226799011230469e-05]",0.008512186957849686,0.0013470554886959457
2026-03-05T10:41:11,data/playroom/images/DSC05638.jpg,"[2.14512300491333, 1.225235104560852, -3.322789192199707, -0.4209240972995758, -0.28681835532188416, -1.256801724433899]","[2.6437342166900635, 1.0025216341018677, -3.7145836353302, -0.44568195939064026, -0.22756275534629822, -1.453282117843628]",Success,3,"[2.160358190536499, 1.2204771041870117, -3.3247992992401123, -0.4189216196537018, -0.2874504625797272, -1.2548147439956665]",0.033827655017375946,"[-0.015235185623168945, 0.004758000373840332, 0.0020101070404052734]","[-0.0020024776458740234, 0.0006321072578430176, -0.001986980438232422]",0.016086950576282795,0.003257490862206032
2026-03-05T10:41:12,data/playroom/images/DSC05643.jpg,"[-3.1982855796813965, -1.9759175777435303, 2.614539861679077, -1.258583426475525, 0.29780128598213196, -0.9258630275726318]","[-2.833737850189209, -2.5507397651672363, 3.0672225952148438, -1.1264039278030396, 0.22545373439788818, -0.8338009715080261]",Success,3,"[-3.19472074508667, -1.9783896207809448, 2.6082146167755127, -1.2573758363723755, 0.29753896594047546, -0.9248009324073792]",0.03229937702417374,"[-0.0035648345947265625, 0.0024720430374145508, 0.006325244903564453]","[-0.001207590103149414, 0.00026232004165649414, -0.0010620951652526855]",0.0076699260463616685,0.001379416268698589
2026-03-05T10:41:12,data/playroom/images/DSC05606.jpg,"[-3.060732126235962, -0.7447895407676697, 2.9160516262054443, 1.9469233751296997, -0.08167274296283722, 3.114431142807007]","[-3.4484572410583496, -0.6851003170013428, 3.209378957748413, 1.4931089878082275, -0.07443434745073318, 2.8371365070343018]",Success,3,"[-3.073316812515259, -0.7483994364738464, 2.9078779220581055, 1.9450985193252563, -0.08208960294723511, 3.1127994060516357]",0.03214394301176071,"[0.012584686279296875, 0.003609895706176758, 0.008173704147338867]","[0.0018248558044433594, 0.0004168599843978882, 0.0016317367553710938]",0.015434218971040324,0.002579442348923668
2026-03-05T10:41:13,data/playroom/images/DSC05767.jpg,"[-3.117429256439209, -3.3906643390655518, 1.8625619411468506, 1.7393158674240112, 0.7462295293807983, 2.6703028678894043]","[-3.4423933029174805, -3.052720785140991, 1.3977349996566772, 2.1420764923095703, 0.8639413714408875, 2.7349860668182373]",Success,3,"[-3.1188385486602783, -3.3978219032287598, 1.846770167350769, 1.737032413482666, 0.7458803057670593, 2.668919086456299]",0.028858471661806107,"[0.001409292221069336, 0.007157564163208008, 0.015791773796081543]","[0.002283453941345215, 0.00034922361373901367, 0.0013837814331054688]",0.01739531399375745,0.001720918102024946
2026-03-05T10:41:14,data/playroom/images/DSC05661.jpg,"[-0.11153542995452881, -0.7456778883934021, 0.1953440010547638, 0.26930052042007446, -0.73553466796875, -0.2725450098514557]","[-0.12154236435890198, -0.5885099172592163, 0.13680694997310638, 0.2791794240474701, -0.695563793182373, -0.235080286860466]",Success,2,"[-0.11690106987953186, -0.7369673848152161, 0.1988084465265274, 0.2717597484588623, -0.7343051433563232, -0.2737572193145752]",0.03166430816054344,"[0.005365639925003052, -0.008710503578186035, -0.003464445471763611]","[-0.002459228038787842, -0.0012295246124267578, 0.0012122094631195068]",0.010801173400015475,0.0022430255662728824
2026-03-05T10:41:14,data/playroom/images/DSC05750.jpg,"[0.02902339957654476, 1.334055781364441, 0.3132266402244568, 1.3486993312835693, 0.8433969020843506, 0.5973410606384277]","[0.030295496806502342, 0.984205424785614, 0.37067824602127075, 1.4722728729248047, 0.8926652669906616, 0.6948092579841614]",Success,3,"[0.04899100214242935, 1.3407864570617676, 0.3034801781177521, 1.346828579902649, 0.8442448973655701, 0.5931444764137268]",0.03498140722513199,"[-0.01996760256588459, -0.00673067569732666, 0.009746462106704712]","[0.0018707513809204102, -0.0008479952812194824, 0.004196584224700928]",0.023216387987133904,0.0031777549168581164
